Station,To,Departure,Arrival,Type,ID
Nm,Ah,2025-10-04 19:43:00,2025-10-04 19:56:00,Int,16913200
Ah,Ed,2025-10-04 20:01:00,2025-10-04 20:11:00,Int,16913200
Ed,Klp,2025-10-04 20:11:00,2025-10-04 20:17:00,Int,16913200
Klp,Db,2025-10-04 20:17:00,2025-10-04 20:29:00,Int,16913200
Db,Ut,2025-10-04 20:29:00,2025-10-04 20:38:00,Int,16913200
Ut,Asa,2025-10-04 20:39:00,2025-10-04 20:57:00,Int,16913200
Asa,Asd,2025-10-04 20:57:00,2025-10-04 21:06:00,Int,16913200
Asd,Ass,2025-10-04 21:09:00,2025-10-04 21:15:00,Int,16913200
Ass,Zd,2025-10-04 21:15:00,2025-10-04 21:22:00,Int,16913200
Zd,Cas,2025-10-04 21:22:00,2025-10-04 21:34:00,Int,16913200
Cas,Hlo,2025-10-04 21:34:00,2025-10-04 21:40:00,Int,16913200
Hlo,Amr,2025-10-04 21:40:00,2025-10-04 21:46:00,Int,16913200
Amr,Amrn,2025-10-04 21:49:00,2025-10-04 21:52:00,Int,16913200
Amrn,Hwd,2025-10-04 21:52:00,2025-10-04 21:57:00,Int,16913200
Hwd,Sgn,2025-10-04 21:57:00,2025-10-04 22:06:00,Int,16913200
Sgn,Ana,2025-10-04 22:06:00,2025-10-04 22:13:00,Int,16913200
Ana,Hdrz,2025-10-04 22:15:00,2025-10-04 22:22:00,Int,16913200
Hdrz,Hdr,2025-10-04 22:22:00,2025-10-04 22:26:00,Int,16913200
Zp,Dv,2025-10-04 19:44:00,2025-10-04 20:09:00,Int,16913201
Btl,Ht,2025-10-04 19:44:00,2025-10-04 20:08:00,Int,16913202
Ehv,Tb,2025-10-04 19:44:00,2025-10-04 20:05:00,Int,16913204
Tb,Bd,2025-10-04 20:07:00,2025-10-04 20:21:00,Int,16913204
Bd,Rtd,2025-10-04 20:23:00,2025-10-04 20:45:00,Int,16913204
Rtd,Dt,2025-10-04 20:48:00,2025-10-04 20:59:00,Int,16913204
Dt,Gv,2025-10-04 20:59:00,2025-10-04 21:06:00,Int,16913204
Gv,Gvc,2025-10-04 21:08:00,2025-10-04 21:11:00,Int,16913204
Bd,Rtd,2025-10-04 19:44:00,2025-10-04 20:07:00,Int,16913205
Rtd,Shl,2025-10-04 20:11:00,2025-10-04 20:37:00,Int,16913205
Shl,Asdz,2025-10-04 20:38:00,2025-10-04 20:44:00,Int,16913205
Asdz,Dvd,2025-10-04 20:46:00,2025-10-04 20:50:00,Int,16913205
Dvd,Hvs,2025-10-04 20:50:00,2025-10-04 21:06:00,Int,16913205
Hvs,Amf,2025-10-04 21:07:00,2025-10-04 21:18:00,Int,16913205
Amf,Amfs,2025-10-04 21:20:00,2025-10-04 21:24:00,Int,16913205
Nsch,Ws,2025-10-04 19:45:00,2025-10-04 20:02:00,Int,16913206
Ht,Vg,2025-10-04 19:45:00,2025-10-04 19:59:00,Spr,16913207
Vg,Btl,2025-10-04 19:59:00,2025-10-04 20:20:00,Spr,16913207
Bv,Hk,2025-10-04 19:45:00,2025-10-04 19:54:00,Spr,16913208
Hk,Utg,2025-10-04 19:54:00,2025-10-04 20:02:00,Spr,16913208
Es,Hgl,2025-10-04 19:45:00,2025-10-04 19:52:00,Int,16913210
Hgl,Aml,2025-10-04 19:54:00,2025-10-04 20:05:00,Int,16913210
Aml,Dv,2025-10-04 20:06:00,2025-10-04 20:30:00,Int,16913210
Dv,Apd,2025-10-04 20:33:00,2025-10-04 20:43:00,Int,16913210
Apd,Amf,2025-10-04 20:44:00,2025-10-04 21:08:00,Int,16913210
Amf,Ut,2025-10-04 21:10:00,2025-10-04 21:23:00,Int,16913210
Ut,Gd,2025-10-04 21:33:00,2025-10-04 21:51:00,Int,16913210
Gd,Rta,2025-10-04 21:52:00,2025-10-04 22:01:00,Int,16913210
Rta,Rtd,2025-10-04 22:01:00,2025-10-04 22:10:00,Int,16913210
Lc,Zp,2025-10-04 19:46:00,2025-10-04 20:08:00,Spr,16913211
Lw,Fwd,2025-10-04 19:46:00,2025-10-04 19:54:00,Spr,16913212
Fwd,Bp,2025-10-04 19:55:00,2025-10-04 20:03:00,Spr,16913212
Bp,Gn,2025-10-04 20:03:00,2025-10-04 20:21:00,Spr,16913212
Gn,Gerp,2025-10-04 20:22:00,2025-10-04 20:25:00,Spr,16913212
Gvc,Ledn,2025-10-04 19:46:00,2025-10-04 19:57:00,Int,16913213
Ledn,Had,2025-10-04 20:03:00,2025-10-04 20:18:00,Int,16913213
Had,Hlm,2025-10-04 20:18:00,2025-10-04 20:23:00,Int,16913213
Hlm,Ass,2025-10-04 20:25:00,2025-10-04 20:34:00,Int,16913213
Ass,Asd,2025-10-04 20:34:00,2025-10-04 20:40:00,Int,16913213
Lw,Hr,2025-10-04 19:46:00,2025-10-04 20:03:00,Int,16913214
Hr,Swk,2025-10-04 20:03:00,2025-10-04 20:16:00,Int,16913214
Swk,Mp,2025-10-04 20:16:00,2025-10-04 20:26:00,Int,16913214
Mp,Zl,2025-10-04 20:26:00,2025-10-04 20:41:00,Int,16913214
Zl,Amf,2025-10-04 20:49:00,2025-10-04 21:24:00,Int,16913214
Amf,Ut,2025-10-04 21:26:00,2025-10-04 21:39:00,Int,16913214
Ut,Gd,2025-10-04 21:43:00,2025-10-04 22:01:00,Int,16913214
Gd,Gvc,2025-10-04 22:02:00,2025-10-04 22:21:00,Int,16913214
Ht,Tb,2025-10-04 19:47:00,2025-10-04 20:26:00,Int,16913215
Dv,Zp,2025-10-04 19:47:00,2025-10-04 20:12:00,Int,16913216
Zl,Zlsh,2025-10-04 19:47:00,2025-10-04 19:51:00,Spr,16913217
Zlsh,Kpn,2025-10-04 19:51:00,2025-10-04 19:58:00,Spr,16913217
Dv,Ost,2025-10-04 19:47:00,2025-10-04 19:53:00,Spr,16913218
Ost,Wh,2025-10-04 19:53:00,2025-10-04 19:59:00,Spr,16913218
Wh,Zl,2025-10-04 19:59:00,2025-10-04 20:10:00,Spr,16913218
Hfd,Shl,2025-10-04 19:47:00,2025-10-04 19:51:00,Spr,16913219
Shl,Asdl,2025-10-04 19:53:00,2025-10-04 20:00:00,Spr,16913219
Asdl,Ass,2025-10-04 20:00:00,2025-10-04 20:03:00,Spr,16913219
Ass,Asd,2025-10-04 20:03:00,2025-10-04 20:09:00,Spr,16913219
Hlm,Had,2025-10-04 19:47:00,2025-10-04 19:52:00,Spr,16913220
Had,Hil,2025-10-04 19:52:00,2025-10-04 19:57:00,Spr,16913220
Hil,Vh,2025-10-04 19:57:00,2025-10-04 20:04:00,Spr,16913220
Vh,Ledn,2025-10-04 20:04:00,2025-10-04 20:10:00,Spr,16913220
Tl,Ktr,2025-10-04 19:47:00,2025-10-04 19:56:00,Spr,16913221
Ktr,Op,2025-10-04 19:56:00,2025-10-04 20:00:00,Spr,16913221
Op,Hmn,2025-10-04 20:00:00,2025-10-04 20:03:00,Spr,16913221
Hmn,Za,2025-10-04 20:03:00,2025-10-04 20:06:00,Spr,16913221
Za,Est,2025-10-04 20:06:00,2025-10-04 20:16:00,Spr,16913221
Est,Ah,2025-10-04 20:16:00,2025-10-04 20:24:00,Spr,16913221
Ut,Gd,2025-10-04 19:48:00,2025-10-04 20:05:00,Int,16913222
Gd,Rta,2025-10-04 20:06:00,2025-10-04 20:16:00,Int,16913222
Rta,Rtd,2025-10-04 20:16:00,2025-10-04 20:25:00,Int,16913222
Aml,Vz,2025-10-04 19:48:00,2025-10-04 19:53:00,Spr,16913223
Vz,Da,2025-10-04 19:53:00,2025-10-04 19:58:00,Spr,16913223
Da,Vhp,2025-10-04 19:58:00,2025-10-04 20:00:00,Spr,16913223
Vhp,Mrb,2025-10-04 20:01:00,2025-10-04 20:06:00,Spr,16913223
Mrb,Hdb,2025-10-04 20:06:00,2025-10-04 20:12:00,Spr,16913223
Vd,Rl,2025-10-04 19:48:00,2025-10-04 19:55:00,Spr,16913224
Rl,Ltv,2025-10-04 19:55:00,2025-10-04 20:02:00,Spr,16913224
Ltv,Www,2025-10-04 20:06:00,2025-10-04 20:13:00,Spr,16913224
Www,Ww,2025-10-04 20:13:00,2025-10-04 20:15:00,Spr,16913224
Std,Gln,2025-10-04 19:48:00,2025-10-04 19:52:00,Spr,16913225
Gln,Sbk,2025-10-04 19:52:00,2025-10-04 19:55:00,Spr,16913225
Sbk,Sn,2025-10-04 19:55:00,2025-10-04 19:57:00,Spr,16913225
Sn,Nh,2025-10-04 19:57:00,2025-10-04 20:00:00,Spr,16913225
Nh,Hb,2025-10-04 20:00:00,2025-10-04 20:04:00,Spr,16913225
Hb,Hrl,2025-10-04 20:04:00,2025-10-04 20:08:00,Spr,16913225
Vd,Zp,2025-10-04 19:48:00,2025-10-04 20:11:00,Spr,16913226
Gn,Asn,2025-10-04 19:48:00,2025-10-04 20:05:00,Int,16913227
Asn,Zl,2025-10-04 20:05:00,2025-10-04 20:44:00,Int,16913227
Zl,Lls,2025-10-04 20:46:00,2025-10-04 21:11:00,Int,16913227
Lls,Alm,2025-10-04 21:12:00,2025-10-04 21:26:00,Int,16913227
Alm,Asdz,2025-10-04 21:28:00,2025-10-04 21:48:00,Int,16913227
Asdz,Shl,2025-10-04 21:54:00,2025-10-04 22:00:00,Int,16913227
Gerp,Gn,2025-10-04 19:49:00,2025-10-04 19:52:00,Spr,16913228
Gn,Zh,2025-10-04 19:54:00,2025-10-04 20:02:00,Spr,16913228
Zh,Gk,2025-10-04 20:02:00,2025-10-04 20:08:00,Spr,16913228
Gk,Bp,2025-10-04 20:08:00,2025-10-04 20:15:00,Spr,16913228
Bp,Dwe,2025-10-04 20:15:00,2025-10-04 20:21:00,Spr,16913228
Dwe,Fwd,2025-10-04 20:21:00,2025-10-04 20:24:00,Spr,16913228
Fwd,Hdg,2025-10-04 20:25:00,2025-10-04 20:29:00,Spr,16913228
Hdg,Lwc,2025-10-04 20:30:00,2025-10-04 20:35:00,Spr,16913228
Lwc,Lw,2025-10-04 20:35:00,2025-10-04 20:40:00,Spr,16913228
Tl,Tpsw,2025-10-04 19:48:00,2025-10-04 19:51:00,Spr,16913229
Tpsw,Gdm,2025-10-04 19:51:00,2025-10-04 19:59:00,Spr,16913229
Gdm,Cl,2025-10-04 20:00:00,2025-10-04 20:05:00,Spr,16913229
Cl,Htnc,2025-10-04 20:05:00,2025-10-04 20:11:00,Spr,16913229
Htnc,Htn,2025-10-04 20:12:00,2025-10-04 20:15:00,Spr,16913229
Htn,Utln,2025-10-04 20:15:00,2025-10-04 20:19:00,Spr,16913229
Utln,Utvr,2025-10-04 20:19:00,2025-10-04 20:22:00,Spr,16913229
Utvr,Ut,2025-10-04 20:22:00,2025-10-04 20:25:00,Spr,16913229
Ut,Wd,2025-10-04 20:26:00,2025-10-04 20:36:00,Spr,16913229
Wd,Bdg,2025-10-04 20:37:00,2025-10-04 20:45:00,Spr,16913229
Bdg,Apn,2025-10-04 20:46:00,2025-10-04 20:53:00,Spr,16913229
Apn,Ldl,2025-10-04 20:54:00,2025-10-04 21:02:00,Spr,16913229
Ldl,Ledn,2025-10-04 21:02:00,2025-10-04 21:07:00,Spr,16913229
Eem,Rd,2025-10-04 19:48:00,2025-10-04 19:55:00,Spr,16913230
Rd,Uhm,2025-10-04 19:55:00,2025-10-04 19:59:00,Spr,16913230
Uhm,Uhz,2025-10-04 20:00:00,2025-10-04 20:04:00,Spr,16913230
Uhz,Ust,2025-10-04 20:04:00,2025-10-04 20:09:00,Spr,16913230
Ust,Wfm,2025-10-04 20:09:00,2025-10-04 20:14:00,Spr,16913230
Wfm,Bf,2025-10-04 20:15:00,2025-10-04 20:20:00,Spr,16913230
Bf,Wsm,2025-10-04 20:20:00,2025-10-04 20:23:00,Spr,16913230
Wsm,Swd,2025-10-04 20:24:00,2025-10-04 20:29:00,Spr,16913230
Swd,Gnn,2025-10-04 20:30:00,2025-10-04 20:37:00,Spr,16913230
Gnn,Gn,2025-10-04 20:38:00,2025-10-04 20:43:00,Spr,16913230
Gn,Gerp,2025-10-04 20:47:00,2025-10-04 20:49:00,Spr,16913230
Gerp,Kw,2025-10-04 20:49:00,2025-10-04 20:58:00,Spr,16913230
Kw,Mth,2025-10-04 20:58:00,2025-10-04 21:00:00,Spr,16913230
Mth,Hgz,2025-10-04 21:00:00,2025-10-04 21:03:00,Spr,16913230
Hgz,Zb,2025-10-04 21:03:00,2025-10-04 21:08:00,Spr,16913230
Zb,Sda,2025-10-04 21:08:00,2025-10-04 21:14:00,Spr,16913230
Sda,Ws,2025-10-04 21:15:00,2025-10-04 21:19:00,Spr,16913230
Dz,Dzw,2025-10-04 19:49:00,2025-10-04 19:53:00,Spr,16913231
Dzw,Apg,2025-10-04 19:53:00,2025-10-04 19:59:00,Spr,16913231
Apg,Lp,2025-10-04 19:59:00,2025-10-04 20:14:00,Spr,16913231
Lp,Stm,2025-10-04 20:14:00,2025-10-04 20:26:00,Spr,16913231
Hrl,Std,2025-10-04 19:49:00,2025-10-04 20:04:00,Int,16913232
Std,Rm,2025-10-04 20:05:00,2025-10-04 20:19:00,Int,16913232
Rm,Wt,2025-10-04 20:20:00,2025-10-04 20:34:00,Int,16913232
Wt,Ehv,2025-10-04 20:34:00,2025-10-04 20:51:00,Int,16913232
Asd,Ass,2025-10-04 19:49:00,2025-10-04 19:54:00,Spr,16913233
Ass,Asdl,2025-10-04 19:55:00,2025-10-04 19:59:00,Spr,16913233
Asdl,Shl,2025-10-04 19:59:00,2025-10-04 20:05:00,Spr,16913233
Shl,Hfd,2025-10-04 20:08:00,2025-10-04 20:12:00,Spr,16913233
Gvc,Gv,2025-10-04 19:49:00,2025-10-04 19:52:00,Int,16913234
Gv,Dt,2025-10-04 19:54:00,2025-10-04 20:01:00,Int,16913234
Dt,Rtd,2025-10-04 20:01:00,2025-10-04 20:12:00,Int,16913234
Rtd,Bd,2025-10-04 20:15:00,2025-10-04 20:37:00,Int,16913234
Bd,Tb,2025-10-04 20:39:00,2025-10-04 20:51:00,Int,16913234
Tb,Ehv,2025-10-04 20:54:00,2025-10-04 21:16:00,Int,16913234
Tb,Tbu,2025-10-04 19:49:00,2025-10-04 19:52:00,Spr,16913235
Tbu,Tbr,2025-10-04 19:52:00,2025-10-04 19:56:00,Spr,16913235
Tbr,Gz,2025-10-04 19:56:00,2025-10-04 20:00:00,Spr,16913235
Gz,Bd,2025-10-04 20:00:00,2025-10-04 20:07:00,Spr,16913235
Bd,Bdpb,2025-10-04 20:09:00,2025-10-04 20:13:00,Spr,16913235
Bdpb,Zlw,2025-10-04 20:13:00,2025-10-04 20:20:00,Spr,16913235
Zlw,Ddzd,2025-10-04 20:20:00,2025-10-04 20:28:00,Spr,16913235
Ddzd,Ddr,2025-10-04 20:28:00,2025-10-04 20:32:00,Spr,16913235
Zvt,Ovn,2025-10-04 19:49:00,2025-10-04 19:56:00,Spr,16913236
Ovn,Hlm,2025-10-04 19:56:00,2025-10-04 20:00:00,Spr,16913236
Hlm,Hlms,2025-10-04 20:01:00,2025-10-04 20:04:00,Spr,16913236
Hlms,Hwzb,2025-10-04 20:04:00,2025-10-04 20:09:00,Spr,16913236
Hwzb,Ass,2025-10-04 20:09:00,2025-10-04 20:14:00,Spr,16913236
Ass,Asd,2025-10-04 20:14:00,2025-10-04 20:19:00,Spr,16913236
Rtd,Rta,2025-10-04 19:50:00,2025-10-04 19:58:00,Int,16913237
Rta,Gd,2025-10-04 19:58:00,2025-10-04 20:08:00,Int,16913237
Gd,Ut,2025-10-04 20:09:00,2025-10-04 20:27:00,Int,16913237
Zl,Wh,2025-10-04 19:50:00,2025-10-04 20:00:00,Spr,16913238
Wh,Ost,2025-10-04 20:00:00,2025-10-04 20:06:00,Spr,16913238
Ost,Dv,2025-10-04 20:06:00,2025-10-04 20:12:00,Spr,16913238
Asd,Ass,2025-10-04 19:50:00,2025-10-04 19:55:00,Int,16913239
Ass,Hlm,2025-10-04 19:55:00,2025-10-04 20:05:00,Int,16913239
Hlm,Had,2025-10-04 20:07:00,2025-10-04 20:12:00,Int,16913239
Had,Ledn,2025-10-04 20:12:00,2025-10-04 20:27:00,Int,16913239
Ledn,Gvc,2025-10-04 20:32:00,2025-10-04 20:43:00,Int,16913239
Ledn,Vh,2025-10-04 19:50:00,2025-10-04 19:55:00,Spr,16913240
Vh,Hil,2025-10-04 19:55:00,2025-10-04 20:02:00,Spr,16913240
Hil,Had,2025-10-04 20:02:00,2025-10-04 20:07:00,Spr,16913240
Had,Hlm,2025-10-04 20:07:00,2025-10-04 20:12:00,Spr,16913240
Wt,Mz,2025-10-04 19:50:00,2025-10-04 19:56:00,Spr,16913241
Mz,Hze,2025-10-04 19:57:00,2025-10-04 20:03:00,Spr,16913241
Hze,Gp,2025-10-04 20:03:00,2025-10-04 20:07:00,Spr,16913241
Gp,Ehv,2025-10-04 20:07:00,2025-10-04 20:13:00,Spr,16913241
Ehv,Ehs,2025-10-04 20:21:00,2025-10-04 20:24:00,Spr,16913241
Ehs,Bet,2025-10-04 20:24:00,2025-10-04 20:30:00,Spr,16913241
Bet,Btl,2025-10-04 20:30:00,2025-10-04 20:37:00,Spr,16913241
Btl,Ot,2025-10-04 20:37:00,2025-10-04 20:44:00,Spr,16913241
Ot,Tb,2025-10-04 20:44:00,2025-10-04 20:50:00,Spr,16913241
Tb,Tbu,2025-10-04 20:53:00,2025-10-04 20:58:00,Spr,16913241
Apd,Apdo,2025-10-04 19:50:00,2025-10-04 19:53:00,Spr,16913242
Apdo,Twl,2025-10-04 19:53:00,2025-10-04 19:59:00,Spr,16913242
Twl,Dv,2025-10-04 19:59:00,2025-10-04 20:04:00,Spr,16913242
Dv,Dvc,2025-10-04 20:05:00,2025-10-04 20:10:00,Spr,16913242
Dvc,Hon,2025-10-04 20:10:00,2025-10-04 20:19:00,Spr,16913242
Hon,Rsn,2025-10-04 20:19:00,2025-10-04 20:25:00,Spr,16913242
Rsn,Wdn,2025-10-04 20:25:00,2025-10-04 20:31:00,Spr,16913242
Wdn,Aml,2025-10-04 20:31:00,2025-10-04 20:36:00,Spr,16913242
Lw,Dei,2025-10-04 19:50:00,2025-10-04 19:54:00,Spr,16913243
Dei,Drp,2025-10-04 19:54:00,2025-10-04 19:59:00,Spr,16913243
Drp,Fn,2025-10-04 20:00:00,2025-10-04 20:05:00,Spr,16913243
Fn,Hlg,2025-10-04 20:06:00,2025-10-04 20:14:00,Spr,16913243
Hlg,Hlgh,2025-10-04 20:15:00,2025-10-04 20:18:00,Spr,16913243
Hnk,Hn,2025-10-04 19:50:00,2025-10-04 19:54:00,Spr,16913244
Hn,Pmo,2025-10-04 19:55:00,2025-10-04 20:07:00,Spr,16913244
Pmo,Pmr,2025-10-04 20:07:00,2025-10-04 20:10:00,Spr,16913244
Pmr,Pmw,2025-10-04 20:10:00,2025-10-04 20:12:00,Spr,16913244
Pmw,Zdk,2025-10-04 20:12:00,2025-10-04 20:19:00,Spr,16913244
Zdk,Zd,2025-10-04 20:19:00,2025-10-04 20:22:00,Spr,16913244
Zd,Ass,2025-10-04 20:29:00,2025-10-04 20:35:00,Spr,16913244
Ass,Asdl,2025-10-04 20:36:00,2025-10-04 20:40:00,Spr,16913244
Asdl,Shl,2025-10-04 20:40:00,2025-10-04 20:46:00,Spr,16913244
Shl,Hfd,2025-10-04 20:47:00,2025-10-04 20:52:00,Spr,16913244
Lw,Lwc,2025-10-04 19:50:00,2025-10-04 19:53:00,Spr,16913245
Lwc,Hdg,2025-10-04 19:53:00,2025-10-04 19:58:00,Spr,16913245
Hdg,Fwd,2025-10-04 19:59:00,2025-10-04 20:03:00,Spr,16913245
Fwd,Dwe,2025-10-04 20:04:00,2025-10-04 20:07:00,Spr,16913245
Dwe,Bp,2025-10-04 20:07:00,2025-10-04 20:13:00,Spr,16913245
Bp,Gk,2025-10-04 20:14:00,2025-10-04 20:21:00,Spr,16913245
Gk,Zh,2025-10-04 20:21:00,2025-10-04 20:27:00,Spr,16913245
Zh,Gn,2025-10-04 20:27:00,2025-10-04 20:36:00,Spr,16913245
Gn,Gerp,2025-10-04 20:38:00,2025-10-04 20:40:00,Spr,16913245
Ut,Uto,2025-10-04 19:50:00,2025-10-04 19:54:00,Spr,16913246
Uto,Bhv,2025-10-04 19:54:00,2025-10-04 20:00:00,Spr,16913246
Bhv,Dld,2025-10-04 20:00:00,2025-10-04 20:03:00,Spr,16913246
Dld,Amf,2025-10-04 20:03:00,2025-10-04 20:10:00,Spr,16913246
Amf,Amfs,2025-10-04 20:12:00,2025-10-04 20:15:00,Spr,16913246
Amfs,Avat,2025-10-04 20:15:00,2025-10-04 20:19:00,Spr,16913246
Avat,Nkk,2025-10-04 20:19:00,2025-10-04 20:23:00,Spr,16913246
Nkk,Pt,2025-10-04 20:23:00,2025-10-04 20:29:00,Spr,16913246
Pt,Eml,2025-10-04 20:29:00,2025-10-04 20:33:00,Spr,16913246
Eml,Hd,2025-10-04 20:33:00,2025-10-04 20:38:00,Spr,16913246
Hd,Ns,2025-10-04 20:38:00,2025-10-04 20:46:00,Spr,16913246
Ns,Hde,2025-10-04 20:46:00,2025-10-04 20:52:00,Spr,16913246
Hde,Wz,2025-10-04 20:52:00,2025-10-04 20:58:00,Spr,16913246
Wz,Zl,2025-10-04 20:58:00,2025-10-04 21:06:00,Spr,16913246
Vs,Vss,2025-10-04 19:50:00,2025-10-04 19:54:00,Int,16913247
Vss,Mdb,2025-10-04 19:54:00,2025-10-04 19:59:00,Int,16913247
Mdb,Arn,2025-10-04 19:59:00,2025-10-04 20:04:00,Int,16913247
Arn,Gs,2025-10-04 20:04:00,2025-10-04 20:13:00,Int,16913247
Gs,Bzl,2025-10-04 20:13:00,2025-10-04 20:18:00,Int,16913247
Bzl,Krg,2025-10-04 20:18:00,2025-10-04 20:24:00,Int,16913247
Krg,Kbd,2025-10-04 20:24:00,2025-10-04 20:29:00,Int,16913247
Kbd,Rb,2025-10-04 20:29:00,2025-10-04 20:34:00,Int,16913247
Rb,Bgn,2025-10-04 20:34:00,2025-10-04 20:44:00,Int,16913247
